"groupID";"tripID";"dayID";"focalID";"houseID";"locID";"food_items";"trip_distance";"maximum_distance";"trip_duration";"trip_range_MCP";"Energy_expenditure";"kcal";"infant_presence";"caregiverID_work";"caregiverID_walk";"membersID";"n_females";"n_males";"n_nursing";"n_earlyC";"n_middleC";"n_adolescent";"n_adult";"n_nursing_a";"n_nursing_b";"adolescent_f";"adolescent_m";"adult_f";"adult_m";"earlyC_f";"earlyC_m";"middleC_f";"middleC_m";"nursing_f";"nursing_m";"nursing_kin";"nursing_nonkin";"earlyC_kin";"earlyC_nonkin";"middleC_kin";"middleC_nonkin";"adolescent_kin";"adolescent_nonkin";"adult_kin";"adult_nonkin";"r=0.5";"r=0.25";"r=0.125";"r=0.0625";"r=0.03125";"kin";"nonkin";"first_order_kin";"close_kin";"distant_kin";"adolescent_f_kin";"adolescent_m_kin";"adult_f_kin";"adult_m_kin";"earlyC_f_kin";"earlyC_m_kin";"middleC_f_kin";"middleC_m_kin";"nursing_f_kin";"nursing_m_kin";"nursing_f_nonkin";"earlyC_f_nonkin";"middleC_f_nonkin";"adolescent_f_nonkin";"adult_f_nonkin"
602;778;2022-09-25;"SB34";8;"forest";"animals,leaves,tubers";NA;NA;NA;NA;NA;2226.94227428571;TRUE;NA;NA;"SB50,SB22,SB41,SB59";4;0;0;1;3;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;1;0;1;2;0;0;0;0;0;0;1;NA;NA;2;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0
603;779;2022-09-25;"SB155";31;"forest";"leaves,tubers";4599.06282986144;784.125279326124;3.57416666666667;0.0948675723114014;1.62235196015908;246.322857142857;FALSE;NA;NA;"SB154";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
604;780;2022-09-25;"SB93";20;"garden";"leaves,crops,tubers";4681.81201227749;712.06992312275;7.95416666666667;0.219426076721191;2.64504443900209;3662.082400361;TRUE;"SB99,SB98";NA;"SB99,SB86,SB87,SB83,SB98";3;2;0;3;1;0;1;0;0;0;0;1;0;2;1;0;1;0;0;0;0;1;2;1;0;0;0;1;0;3;2;0;NA;NA;5;0;3;5;0;0;0;1;0;2;1;0;1;0;0;0;0;0;0;0
606;782;2022-09-25;"SB75";16;"forest";"leaves,mushrooms";14690.8091286365;3173.0697146491;7.0025;2.09008511131287;0.880204275997406;546.717142857143;FALSE;NA;NA;"SB80";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
607;783;2022-09-25;"SB89";19;"forest";"leaves,tubers";17766.4836675582;3359.9480654417;7.03222222222222;1.10353526707459;1.92704604587457;9017.07428571428;FALSE;NA;NA;"SB67,SB119,SB104,SB72,SB107,SB118";6;0;1;0;0;1;4;1;0;1;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;2;2;1;1;1;NA;NA;3;3;1;2;1;1;0;2;0;0;0;0;0;0;0;1;0;0;0;2
607;784;2022-09-25;"SB104";21;"forest";"leaves,mushrooms,tubers";16938.7725003536;3274.55229083353;7.14833333333333;0.851605122329712;2.53239791753947;1570.46857142857;FALSE;NA;NA;"SB67,SB89,SB119,SB72,SB107,SB118";6;0;1;0;0;0;5;1;0;0;0;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3;2;0;3;1;NA;NA;4;2;0;3;1;0;0;3;0;0;0;0;0;1;0;0;0;0;0;2
607;785;2022-09-25;"SB67";15;"forest";"mushrooms,tubers";18659.8377706971;3291.25345939456;7.27861111111111;0.859871909317017;2.10070599873459;4835.93;TRUE;NA;NA;"SB89,SB119,SB104,SB107,SB118";5;0;0;0;0;1;4;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;NA;NA;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
607;786;2022-09-25;"SB107";22;"forest";"leaves,tubers";19606.2603848099;3276.6829830198;7.58361111111111;0.831042401992798;1.70913578001877;6049.28571428571;FALSE;NA;NA;"SB67,SB89,SB119,SB104,SB72,SB118";6;0;1;0;0;1;4;1;0;1;0;4;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;2;2;2;1;0;NA;NA;3;3;2;3;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;2
609;789;2022-09-25;"SB158";32;"both_forest_garden";"tubers,mushrooms";11737.1021096521;2863.29732306919;5.81055555555556;1.21527249610901;2.81624882005457;2543.83;TRUE;"SB157";NA;"SB157";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
610;790;2022-09-25;"SB169";34;"forest";"animals";6467.35471123924;1025.85999515195;3.10361111111111;0.0881736743469238;1.31866504739877;373.38399;TRUE;"SB171";NA;"SB164,SB171";2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;NA;NA;2;0;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
613;793;2022-09-26;"SB62";14;"forest";NA;2270.36502403445;921.465665936575;0.631388888888889;0.0354340520172119;1.50288902323366;NA;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
622;807;2022-09-27;"SB34";8;"garden";"leaves,tubers";969.356695418839;459.841756257951;1.72722222222222;0.0142425127410889;1.06050285553412;4286.17000142553;TRUE;"SB7";NA;"SB7";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;NA;NA;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
627;812;2022-09-27;"SB27";6;"garden";"tubers";NA;NA;NA;NA;NA;6416.70616;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
632;817;2022-09-27;"SB144";27;"garden";"tubers,leaves";6401.66430231566;1487.65405730473;4.72944444444444;0.211144369415283;2.55126168480336;2656.82640067456;FALSE;NA;NA;"SB140,SB139,SB142";3;0;0;0;0;1;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;NA;NA;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
638;823;2022-09-27;"SB89";19;"forest";"leaves,tubers";13431.6804493104;2470.82357593314;7.17361111111111;1.45949572319031;2.38027611762245;1931.93140571429;FALSE;NA;NA;"SB107";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;NA;NA;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
638;824;2022-09-27;"SB107";22;"forest";"leaves,tubers";14336.404418771;2437.29352973577;7.1725;1.4604981006012;1.74543386678989;1931.93140571429;FALSE;NA;NA;"SB89";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;NA;NA;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
639;825;2022-09-27;"SB93";20;"forest";"animals,leaves";16547.6920567894;2942.80261382396;8.87194444444444;0.961543420410156;2.46894219900661;4733.55191428571;FALSE;NA;NA;"SB104,SB103,SB105";2;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;1;0;NA;NA;3;0;1;2;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0
639;826;2022-09-27;"SB104";21;"forest";"leaves,animals,mushrooms";15149.1630029871;2936.21140660905;8.84583333333333;1.00357247438049;2.09733278972637;NA;TRUE;NA;NA;"SB93,SB103";2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;NA;NA;2;0;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
640;827;2022-09-27;"SB158";32;"forest";"leaves";5086.30153460753;743.705169268641;4.05916666666667;0.0610947606658936;2.67849086964784;341.371428571428;TRUE;"SB160";"SB160";"SB160,SB139,SB157";1;2;0;1;0;0;2;0;0;0;0;1;1;0;1;0;0;0;0;0;0;-1;2;0;0;0;0;0;2;1;0;0;NA;NA;1;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
643;830;2022-09-28;"SB11";3;"garden";"leaves";761.103850380607;423.99910037725;0.957222222222222;0.00758990954589844;1.03414526867163;1443.98000072199;FALSE;NA;NA;"SB45,SB39,SB43";3;0;1;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;NA;NA;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1
643;831;2022-09-28;"SB39";10;"garden";"leaves";NA;NA;NA;NA;NA;2656.08000132804;TRUE;"SB43";"SB43";"SB11,SB43";2;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;NA;NA;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
644;832;2022-09-28;"SB34";8;"forest";"leaves";1419.61465537788;456.894816779158;1.43444444444444;0.0118209720306396;1.18380418421426;441.428571428571;FALSE;NA;NA;"SB47";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
645;833;2022-09-28;"SB125";24;"forest";"leaves,animals";NA;NA;NA;NA;NA;3213.15428571429;TRUE;"SB94";"SB94";"SB129,SB126,SB127,SB128,SB95,SB94";3;3;1;1;3;1;0;0;1;1;0;0;0;0;1;2;1;0;1;1;0;-1;2;2;1;0;1;0;0;4;0;0;NA;NA;4;2;4;4;2;0;0;0;0;0;1;1;1;0;1;0;0;1;1;0
646;834;2022-09-28;"SB62";14;"both_forest_garden";"tubers,animals,nuts";NA;NA;NA;NA;NA;27837.0466;TRUE;"SB63";NA;"SB63,SB61";1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;NA;NA;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
647;836;2022-09-28;"SB114";22;"both_forest_garden";"leaves,tubers";3168.20772850167;736.056155057106;0.974722222222222;0.110489872741699;1.85520920010755;9196.67000034518;TRUE;"SB118";"SB118";"SB89,SB118";2;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;NA;NA;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
649;838;2022-09-28;"SB134";25;"forest";NA;1091.98459393038;289.825266634898;1.82388888888889;0.00377955143737793;1.57880592893762;NA;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
650;839;2022-09-28;"SB75";16;"both_forest_garden";"leaves,nuts";NA;NA;NA;NA;NA;4502.60000032674;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
653;842;2022-09-28;"SB53";12;"both_forest_garden";"crops,tubers,animals";NA;NA;NA;NA;NA;4171.251;TRUE;"SB54";NA;"SB52,SB55,SB54";2;1;1;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;2;0;0;NA;NA;2;1;2;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
654;843;2022-09-28;"SB125";24;"garden";"tubers";NA;NA;NA;NA;NA;3758.5128;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
655;844;2022-09-28;"SB107";22;"garden";"tubers,leaves";10760.0405133609;1769.10950995062;6.22055555555556;0.643437959381103;1.99768866121829;4696.41160069301;FALSE;NA;NA;"SB110";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
656;845;2022-09-28;"SB67";15;"garden";"leaves,crops";1600.85759646416;544.609573397923;4.78611111111111;0.0140715856933594;1.42435113142967;1557.67000055862;TRUE;"SB70";"SB70";"SB70";0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;2;0;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
659;848;2022-09-28;"SB155";31;"garden";"leaves,tubers";593.82319165352;354.71111135237;0.79;0.00407026243591309;2.5904311858387;2537.92360020816;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
662;851;2022-09-28;"SB27";6;"forest";"nuts";NA;NA;NA;NA;NA;13433.04;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
666;855;2022-09-28;"SB53";12;"garden";"leaves,tubers";NA;NA;NA;NA;NA;3571.1476005876;TRUE;"SB54";"SB54";"SB54";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
667;856;2022-09-29;"SB62";14;"forest";NA;2252.28360824008;951.858255644786;0.494722222222222;0.0362207581939697;1.89527627381843;NA;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
669;859;2022-09-29;"SB144";27;"forest";"tubers";3573.11877685671;988.996950544084;1.43333333333333;0.137896335327148;2.25003207019329;2879.8;FALSE;NA;NA;"SB48,SB143,SB142";1;2;0;0;0;2;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;NA;NA;1;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
670;860;2022-09-29;"SB53";12;"forest";"leaves,mushrooms";3916.13780635853;1166.98875031206;1.73972222222222;0.125421375930786;2.66618659303626;367.121428571428;TRUE;"SB54";NA;"SB54";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
671;861;2022-09-29;"SB62";14;"garden";"tubers,leaves,mushrooms";6981.57736909664;846.141116893724;2.21527777777778;0.0823935295410156;1.85558368243166;6023.8584005876;TRUE;"nonSB27";NA;"nonSB27";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
672;862;2022-09-29;"SB11";3;"garden";"leaves,tubers";NA;NA;NA;NA;NA;1420.61936066138;FALSE;NA;NA;"SB17";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
673;863;2022-09-29;"SB104";21;"forest";"leaves,mushrooms";4403.83519958698;775.925156369123;2.57194444444444;0.263808271408081;3.06212211600161;141.737642857143;FALSE;NA;NA;"SB110,SB97";0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;NA;NA;2;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
674;864;2022-09-29;"SB125";24;"garden";"leaves,crops";8666.66677843875;1150.33924426408;6.80027777777778;0.458493740631104;2.39603748713219;3977.29000040052;TRUE;NA;NA;"SB139,SB126";2;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;NA;NA;2;0;1;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
675;865;2022-09-29;"SB89";19;"garden";"tubers,leaves";3763.67178819908;1137.69642852156;2.01055555555556;0.101937327362061;2.58190491979499;7891.50640020553;FALSE;NA;NA;"SB118";1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
676;866;2022-09-29;"SB107";22;"both_forest_garden";"fruits,mushrooms,tubers";3976.73137309746;1305.50748162172;2.09972222222222;0.145098785263062;2.75875732460317;4571.1759;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
678;869;2022-09-29;"SB27";6;"garden";"tubers,leaves";NA;NA;NA;NA;NA;2260.32640024769;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
680;871;2022-09-29;"SB20";5;"forest";"leaves,mushrooms";2501.34573564307;615.397325731623;1.62916666666667;0.0826132092895508;2.40435629239966;303.295714285714;TRUE;"SB19";"SB19";"SB19";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
681;872;2022-09-29;"SB34";8;"both_forest_garden";"leaves,tubers,mushrooms";3922.67097922944;555.762134301774;3.79055555555556;0.0645672436523437;1.18077850328188;4102.91373714286;TRUE;"SB13";NA;"SB13";0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;-1;2;0;0;0;0;0;0;0;1;0;NA;NA;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
683;874;2022-09-29;"SB158";32;"forest";"animals,leaves";7181.46050475013;890.209076001192;3.66833333333333;0.0915429093170166;2.21560335316627;804.24389034255;TRUE;"SB171";NA;"SB169,SB164,SB170,SB175,SB171";5;0;1;0;1;2;1;1;0;2;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;2;0;1;0;0;0;NA;NA;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1
685;876;2022-09-29;"SB155";31;"forest";"leaves";NA;NA;NA;NA;NA;559.142857142857;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
686;877;2022-09-29;"SB169";34;"forest";"leaves,animals";25157.9152332215;2433.82775656641;7.23944444444444;1.12268002500916;1.81835635077108;424.49323;TRUE;"SB171";"SB171";"SB171";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
687;878;2022-09-29;"SB134";25;"forest";"nuts,tubers";10687.3590349901;3287.44732857328;5.21388888888889;0.811546955993652;1.95660899039356;17710.5;TRUE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
688;879;2022-09-30;"SB2";1;"both_forest_garden";"animals,tubers";NA;NA;NA;NA;NA;5551.72701;TRUE;"SB1";NA;"SB1";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
689;880;2022-09-30;"SB2";1;"garden";"leaves";729.183008932883;394.564468671714;0.596944444444444;0.00619774282836914;2.56666319302326;1870.85000093542;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
694;885;2022-09-30;"SB11";3;"forest";"nuts";NA;NA;NA;NA;NA;28529.82;TRUE;"SB14";"SB14";"SB15,SB14,SB35";1;2;2;1;0;0;0;0;2;0;0;0;0;0;1;0;0;1;1;2;0;-1;2;0;0;0;0;0;0;2;1;0;NA;NA;3;0;2;3;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
698;891;2022-09-30;"SB62";14;"forest";"nuts,leaves,tubers";7554.22434916289;894.777254144161;3.46972222222222;0.118143382461548;1.82829774809581;11589.72;TRUE;"SB59";NA;"SB59";1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
699;892;2022-09-30;"SB27";6;"forest";"mushrooms,leaves,tubers";7510.90367380665;1323.9404443357;3.94472222222222;0.228434455627441;1.6704679324195;4225.50857142857;TRUE;"SB28";NA;"SB28";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
700;893;2022-09-30;"SB53";12;"both_forest_garden";"leaves,mushrooms,tubers";6613.98377685862;1171.19015648329;3.97916666666667;0.41515213117981;2.33573381273464;2567.6948003689;TRUE;"SB54";"SB54";"SB54";1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;NA;NA;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
701;894;2022-09-30;"SB2";1;"forest";"nuts";175.831060509192;264.215647372966;0.109444444444444;0.000379665145874023;1.61916070253165;10322.64;FALSE;NA;NA;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
702;895;2022-09-30;"SB104";21;"both_forest_garden";"leaves,mushrooms,tubers";NA;NA;NA;NA;NA;2015.38251428571;FALSE;NA;NA;"SB95,SB94";2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;NA;NA;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
703;896;2022-09-30;"SB20";5;"both_forest_garden";"leaves,mushrooms,tubers,nuts";4550.39450196066;426.100011627885;4.21166666666667;0.0486144456481934;2.84248584108476;17444.2900003531;TRUE;"SB23,SB24";NA;"SB24,SB23,SB19";1;2;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;NA;NA;2;1;2;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
704;897;2022-09-30;"SB34";8;"both_forest_garden";"leaves,mushrooms";4065.30870007865;571.793254998193;2.86805555555556;0.123439068786621;1.21084746572752;1957.6500009486;TRUE;"SB41";NA;"SB132,SB22,SB41";3;0;0;0;2;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;NA;NA;2;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
707;900;2022-10-01;"SB11";3;"both_forest_garden";"leaves,tubers,fruits,animals,mushrooms";NA;NA;NA;NA;NA;2457.19215477582;TRUE;"SB10";"SB10";"SB10";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
709;902;2022-10-01;"SB75";16;"forest";"leaves,animals";NA;NA;NA;NA;NA;2895.9768;TRUE;"SB76";NA;"SB67,SB70,SB69,SB76,SB71,SB77,SB72,SB74,SB73,SB68";3;7;2;4;1;0;3;1;1;0;0;1;2;0;4;1;0;1;1;0;2;-2;6;0;1;0;0;0;3;2;0;0;NA;NA;2;8;2;2;6;0;0;0;0;0;2;0;0;0;0;1;0;1;0;1
709;903;2022-10-01;"SB67";15;"forest";"leaves,animals";NA;NA;NA;NA;NA;2403.66697142857;TRUE;"SB70,SB75,SB76,SB73,SB68";"SB70,SB75,SB68";"SB75,SB70,SB69,SB76,SB71,SB77,SB74,SB78,SB73,SB68";3;7;2;4;1;0;3;0;2;0;0;1;2;0;4;1;0;1;1;1;1;-2;6;0;1;0;0;1;2;4;0;0;NA;NA;4;6;4;4;0;0;0;0;1;0;2;0;0;0;1;1;0;1;0;1
